"","X","athlete_id","athlete_display_name","position","team_id","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"7931",7931,2991043,"Caris LeVert","G",1610612751,2017,2.26449625074571,0.0397280043990476,57,3.2576963607219,-0.12853851110864,0.0622595837747923,0.695121951219512,0.0622595837747924,-0.128804361467333,0.0623883524413644,0.0623883524413645,"1994-08-25","2017-10-01",23,45
"7932",7932,2991043,"Caris LeVert","G",1610612751,2018,2.78802881767154,0.0398289831095935,70,3.26597661498667,0.547984798536838,0.541042329349451,0.853658536585366,0.541042329349451,0.549002412781088,0.542047051346409,0.542047051346409,"1994-08-25","2018-10-01",24,63
"7933",7933,2991043,"Caris LeVert","G",1610612751,2019,2.73199292039341,0.0607109537865202,45,4.97829821049466,0.157023727801726,0.881062730966931,0.548780487804878,0.881062730966931,0.157320279015483,0.882726684726802,0.882726684726802,"1994-08-25","2019-10-01",25,33
"7934",7934,2991043,"Caris LeVert","G",1610612751,2020,3.27513306024156,0.0668394502090114,49,5.48083491713894,0.54544278850214,0.995085222103971,0.597560975609756,0.995085222103971,0.546474847681409,0.996968071890008,0.996968071890007,"1994-08-25","2020-10-01",26,37
"7935",7935,2991043,"Caris LeVert","G",1610612754,2021,3.52391929100839,0.074977006191668,47,6.14811450771677,0.660627429361721,1.22098771257926,0.573170731707317,1.22098771257926,0.661856504711477,1.22325931958979,1.22325931958979,"1994-08-25","2021-10-01",27,35
"7936",7936,2991043,"Caris LeVert","G",1610612739,2022,3.67591327381503,0.0633778150657765,58,5.19698083539367,0.680440496912152,0.964776014963276,0.707317073170732,0.964776014963276,0.681567988152565,0.966374650715804,0.966374650715804,"1994-08-25","2022-10-01",28,47
"7937",7937,2991043,"Caris LeVert","G",1610612739,2023,4.25860632354052,0.0539064091587408,79,4.42032555101675,0.777249486041089,0.486882393882584,0.963414634146341,0.486882393882584,0.778690172144937,0.487784864339847,0.487784864339847,"1994-08-25","2023-10-01",29,78
"7938",7938,2991043,"Caris LeVert","G",1610612739,2024,4.78530638421708,0.0605734985343934,79,4.96702687982026,1.06976319284104,0.857503717066144,0.963414634146341,0.857503717066144,1.07160920490064,0.858983448480953,0.858983448480953,"1994-08-25","2024-10-01",30,78
"7939",7939,2991047,"Ryan Arcidiacono","G",1610612741,2018,0.270381470280119,0.011265894595005,24,0.923803356790407,-0.816134123004831,-0.766668017189383,0.292682926829268,-0.766668017189383,-0.817649693712278,-0.768091728753986,-0.768091728753986,"1994-03-26","2018-10-01",24,19
"7940",7940,2991047,"Ryan Arcidiacono","G",1610612741,2019,3.12005800536048,0.03851923463408,81,3.15857723999456,0.316339342202553,0.0956558826323092,0.98780487804878,0.0956558826323092,0.316936773031656,0.0958365360182322,0.0958365360182322,"1994-03-26","2019-10-01",25,82
"7941",7941,2991047,"Ryan Arcidiacono","G",1610612741,2020,1.13191834119406,0.0195158334688632,58,1.60029834444678,-0.457477560659173,-0.600129244452396,0.707317073170732,-0.600129244452396,-0.458343176495958,-0.601264778569889,-0.601264778569889,"1994-03-26","2020-10-01",26,47
"7942",7942,2991047,"Ryan Arcidiacono","G",1610612741,2021,0.662646612323131,0.0150601502800712,44,1.23493232296583,-0.722977840038704,-0.794977226047299,0.536585365853659,-0.794977226047299,-0.724322916252796,-0.79645625472326,-0.79645625472326,"1994-03-26","2021-10-01",27,32
"7943",7943,2991047,"Ryan Arcidiacono","G",1610612752,2022,0.0757794733273817,0.00757794733273817,10,0.62139168128453,-0.895586791315868,-0.934670125740537,0.121951219512195,-0.934670125740537,-0.897070780388859,-0.936218875975466,-0.936218875975466,"1994-03-26","2022-10-01",28,9
"7944",7944,2991047,"Ryan Arcidiacono","G",1610612757,2023,0.0820571605431127,0.00410285802715563,20,0.336434358226762,-0.966085323937913,-1.125257994489,0.24390243902439,-1.125257994489,-0.967876030430905,-1.12734373862266,-1.12734373862266,"1994-03-26","2023-10-01",29,16
"7945",7945,2991047,"Ryan Arcidiacono","G",1610612752,2024,0.000719966106484529,3.59983053242265e-05,20,0.00295186103658657,-0.883605147404134,-1.13612211176266,0.24390243902439,-1.13612211176266,-0.885129920147247,-1.13808263455268,-1.13808263455268,"1994-03-26","2024-10-01",30,16
"7946",7946,2991050,"Daniel Ochefu","F",1610612764,2017,0.0454700020375002,0.00197695661032609,23,0.16211044204674,-0.989084191657561,-1.19398514770201,0.280487804878049,-1.19398514770201,-0.991129869523767,-1.19645461290005,-1.19645461290005,"1993-12-15","2017-10-01",23,19
"7947",7947,2991054,"Mangok Mathiang","F",1610612766,2018,0.0324659398728401,0.00811648496821003,4,0.665551767393223,-0.906372003062484,-0.856688283602341,0.0487804878048781,-0.856688283602342,-0.908055146579182,-0.858279163865086,-0.858279163865086,"1992-10-08","2018-10-01",25,4
"7948",7948,2991055,"Montrezl Harrell","C",1610612745,2016,0.653236456007374,0.0159325964879847,41,1.30647291201475,-0.975003911612217,-0.956484377176759,0.5,-0.956484377176759,-0.9770543952895,-0.958495913314839,-0.958495913314839,"1994-01-26","2016-10-01",22,33
"7949",7949,2991055,"Montrezl Harrell","C",1610612745,2017,2.37798854398964,0.0377458499045975,63,3.09515969217699,-0.263324633120535,-0.218516472735151,0.768292682926829,-0.218516472735151,-0.263869255487513,-0.218968420421148,-0.218968420421148,"1994-01-26","2017-10-01",23,55
"7950",7950,2991055,"Montrezl Harrell","C",1610612746,2018,2.95124840729414,0.0388322158854492,76,3.18424170260684,0.327044104318207,0.188116653055536,0.926829268292683,0.188116653055536,0.327651429083312,0.18846598790249,0.18846598790249,"1994-01-26","2018-10-01",24,73
"7951",7951,2991055,"Montrezl Harrell","C",1610612746,2019,6.54709548949539,0.0743988123806295,88,6.10070261521162,1.09662412924422,0.803590204513323,1.07317073170732,0.803590204513323,1.09869518704622,0.805107845533875,0.805107845533875,"1994-01-26","2019-10-01",25,93
"7952",7952,2991055,"Montrezl Harrell","C",1610612746,2020,5.67875710327375,0.0747204882009704,76,6.12708003247957,1.24213736320659,0.837750376282009,0.926829268292683,0.837750376282009,1.24448767252341,0.839335525052885,0.839335525052885,"1994-01-26","2020-10-01",26,73
"7953",7953,2991055,"Montrezl Harrell","C",1610612747,2021,4.9467340158576,0.0677634796692822,73,5.55660533288114,0.933283007710324,0.667603048986867,0.890243902439024,0.667603048986867,0.935019349690903,0.66884510224482,0.66884510224482,"1994-01-26","2021-10-01",27,68
"7954",7954,2991055,"Montrezl Harrell","C",1610612766,2022,5.10065619810586,0.071840228142336,71,5.89089870767155,0.830443616431058,0.806979391133832,0.865853658536585,0.806979391133832,0.831819663135262,0.808316557570613,0.808316557570613,"1994-01-26","2022-10-01",28,65
"7955",7955,2991055,"Montrezl Harrell","C",1610612755,2023,1.37964426573492,0.0233838011141512,59,1.9174716913604,-0.483431427805686,-0.615379162770543,0.719512195121951,-0.615379162770543,-0.484327501656761,-0.616519810946352,-0.616519810946352,"1994-01-26","2023-10-01",29,51
"7956",7956,2991070,"Jerami Grant","F",1610612755,2015,1.39916137135935,0.0215255595593745,65,1.76509588386871,-0.46579812071388,-0.520513543820755,0.792682926829268,-0.520513543820755,-0.466749701114727,-0.521576902526273,-0.521576902526273,"1994-03-12","2015-10-01",21,55
"7957",7957,2991070,"Jerami Grant","F",1610612755,2016,3.12475052113389,0.0405811755991415,77,3.3276563991296,0.178094752577287,0.080422007301735,0.939024390243902,0.080422007301735,0.178469295057394,0.0805911389444931,0.0805911389444931,"1994-03-12","2016-10-01",22,75
"7958",7958,2991070,"Jerami Grant","F",1610612760,2017,2.04325624320988,0.0240383087436457,85,1.97114131697895,-0.21846987422313,-0.459576615239309,1.03658536585366,-0.459576615239309,-0.218921725531543,-0.460527136658568,-0.460527136658568,"1994-03-12","2017-10-01",23,89
"7959",7959,2991070,"Jerami Grant","F",1610612760,2018,2.55775659990436,0.029399501148326,87,2.41075909416273,0.392116662448597,0.113215568199303,1.0609756097561,0.113215568199303,0.392844827722855,0.113425810846869,0.113425810846869,"1994-03-12","2018-10-01",24,92
"7960",7960,2991070,"Jerami Grant","F",1610612760,2019,4.95189748859522,0.0582576175128849,85,4.77712463605656,1.11053701086928,0.776491410962146,1.03658536585366,0.776491410962145,1.11263434420295,0.777957873856745,0.777957873856745,"1994-03-12","2019-10-01",25,89
"7961",7961,2991070,"Jerami Grant","F",1610612743,2020,3.87233534899206,0.043025948322134,90,3.52812776241499,0.846963010699208,0.272272352072049,1.09756097560976,0.272272352072049,0.848565591149658,0.272787532006847,0.272787532006847,"1994-03-12","2020-10-01",26,95
"7962",7962,2991070,"Jerami Grant","F",1610612765,2021,4.35055388061259,0.0805658126039368,54,6.60639663352282,1.12878930558173,1.49507628054051,0.658536585365854,1.49507628054051,1.13088938052397,1.49785782021136,1.49785782021136,"1994-03-12","2021-10-01",27,42
"7963",7963,2991070,"Jerami Grant","F",1610612765,2022,3.36624742864783,0.0716222857159113,47,5.87302742870473,0.60240807155304,1.28505775865741,0.573170731707317,1.28505775865741,0.603406262911303,1.28718710188857,1.28718710188857,"1994-03-12","2022-10-01",28,36
"7964",7964,2991070,"Jerami Grant","F",1610612757,2023,4.75128547322479,0.0754172297337268,63,6.1842128381656,1.02604527369786,1.28660291256919,0.768292682926829,1.28660291256919,1.0279471201375,1.28898772075574,1.28898772075574,"1994-03-12","2023-10-01",29,53
"7965",7965,2991070,"Jerami Grant","F",1610612757,2024,3.83292189185558,0.0709800350343625,54,5.82036287281773,0.694986755370327,1.24873068747651,0.658536585365854,1.24873068747651,0.696186043156875,1.25088553064525,1.25088553064525,"1994-03-12","2024-10-01",30,42
"7966",7966,2991139,"Kris Dunn","G",1610612750,2017,1.27492520275129,0.0163451949070678,78,1.34030598237956,-0.512495056614408,-0.720741035549602,0.951219512195122,-0.720741035549602,-0.513555026840097,-0.722231711465895,-0.722231711465895,"1994-03-18","2017-10-01",23,76
"7967",7967,2991139,"Kris Dunn","G",1610612741,2018,2.47320244671993,0.0475615855138447,52,3.90005001213527,0.377404669409393,0.895065815449204,0.634146341463415,0.895065815449204,0.378105514338784,0.896727963241944,0.896727963241944,"1994-03-18","2018-10-01",24,40
"7968",7968,2991139,"Kris Dunn","G",1610612741,2019,2.50781608146585,0.0545177409014315,46,4.47045475391738,0.0649905297333907,0.661873231508614,0.560975609756098,0.661873231508614,0.065113269275656,0.663123229282232,0.663123229282232,"1994-03-18","2019-10-01",25,34
"7969",7969,2991139,"Kris Dunn","G",1610612741,2020,2.13739046724257,0.0419096170047563,51,3.43658859439002,0.0130345381830287,0.154734604047206,0.621951219512195,0.154734604047206,0.0130592014750603,0.155027385016766,0.155027385016766,"1994-03-18","2020-10-01",26,39
"7970",7970,2991139,"Kris Dunn","G",1610612737,2021,-0.0138901519879245,-0.0015433502208805,9,-0.126554718112201,-1.05012590915388,-1.35361927024556,0.109756097560976,-1.35361927024556,-1.05207963346461,-1.35613763385577,-1.35613763385577,"1994-03-18","2021-10-01",27,8
"7971",7971,2991139,"Kris Dunn","G",1610612757,2022,0.585127790389767,0.0417948421706976,14,3.42717705799721,-0.672609843405042,0.230084406613827,0.170731707317073,0.230084406613827,-0.673724359237207,0.230465656927689,0.23046565692769,"1994-03-18","2022-10-01",28,12
"7972",7972,2991139,"Kris Dunn","G",1610612762,2023,1.57209246245788,0.0714587482935401,22,5.85961736007028,-0.344129180588859,1.05505141369489,0.268292682926829,1.05505141369489,-0.344767048014064,1.05700702503701,1.05700702503701,"1994-03-18","2023-10-01",29,17
"7973",7973,2991139,"Kris Dunn","G",1610612762,2024,2.05743013761137,0.0311731839032026,66,2.55620108006261,-0.0439270262459914,-0.110709810130183,0.804878048780488,-0.110709810130183,-0.0440028279007267,-0.110900853948089,-0.110900853948089,"1994-03-18","2024-10-01",30,57
"7974",7974,2991143,"Ricky Ledo","G",1610612742,2014,0.0481814477835882,0.00438013161668984,11,0.359170792568566,-1.04621296328069,-1.13591179822771,0.134146341463415,-1.13591179822771,-1.04845565173485,-1.13834676736329,-1.13834676736329,"1992-09-10","2014-10-01",22,10
"7975",7975,2991143,"Ricky Ledo","G",1610612752,2015,0.148633514045766,0.00874314788504504,17,0.716938126573693,-0.973284230701012,-1.02485263451707,0.207317073170732,-1.02485263451707,-0.975272556023083,-1.02694630908851,-1.02694630908851,"1992-09-10","2015-10-01",23,14
"7976",7976,2991149,"Damyean Dotson","G",1610612752,2018,0.648030927056831,0.014727975614928,44,1.20769400042409,-0.611515008960599,-0.608162778233986,0.536585365853659,-0.608162778233985,-0.612650599556091,-0.609292143697419,-0.609292143697419,"1994-05-06","2018-10-01",24,32
"7977",7977,2991149,"Damyean Dotson","G",1610612752,2019,3.12737143562759,0.0434357143837165,72,3.56172857946475,0.319341786074772,0.269659385404574,0.878048780487805,0.269659385404574,0.319944887246739,0.270168657596505,0.270168657596505,"1994-05-06","2019-10-01",25,66
"7978",7978,2991149,"Damyean Dotson","G",1610612752,2020,1.35302723374252,0.0281880673696359,48,2.31142152431014,-0.354009342684296,-0.30780008770524,0.585365853658537,-0.30780008770524,-0.354679181206989,-0.308382491419419,-0.308382491419419,"1994-05-06","2020-10-01",26,36
"7979",7979,2991149,"Damyean Dotson","G",1610612739,2021,1.26727100331832,0.0275493696373549,46,2.2590483102631,-0.430603925584187,-0.374764450326086,0.560975609756098,-0.374764450326086,-0.431405049859265,-0.375461687115521,-0.375461687115521,"1994-05-06","2021-10-01",27,34
"7980",7980,2991149,"Damyean Dotson","G",1610612752,2022,0.024301004805592,0.012150502402796,2,0.99634119702927,-0.918122473499551,-0.779018823437637,0.024390243902439,-0.779018823437637,-0.919643804242202,-0.780309659158804,-0.780309659158804,"1994-05-06","2022-10-01",28,2
"7981",7981,2991155,"Danuel House Jr.","F",1610612764,2017,0.00657894736842105,0.00657894736842105,1,0.539473684210526,-1.0040857984013,-1.04078777074002,0.0121951219512195,-1.04078777074002,-1.0061625034087,-1.0429403847682,-1.0429403847682,"1993-06-07","2017-10-01",24,1
"7982",7982,2991155,"Danuel House Jr.","F",1610612756,2018,0.604369949952113,0.026276954345744,23,2.15471025635101,-0.612302537475104,-0.0290842893784309,0.280487804878049,-0.0290842893784311,-0.613439590520351,-0.0291382992473806,-0.0291382992473808,"1993-06-07","2018-10-01",25,19
"7983",7983,2991155,"Danuel House Jr.","F",1610612745,2019,1.57296693153844,0.0341949332943138,46,2.80398453013373,-0.301990811771564,-0.0668970444946713,0.560975609756098,-0.0668970444946713,-0.3025611443132,-0.0670233846345942,-0.0670233846345942,"1993-06-07","2019-10-01",26,35
"7984",7984,2991155,"Danuel House Jr.","F",1610612745,2020,3.2515608593421,0.0451605674908624,72,3.70316653425072,0.566755947646184,0.345597566946994,0.878048780487805,0.345597566946994,0.56782833450417,0.346251489134287,0.346251489134287,"1993-06-07","2020-10-01",27,66
"7985",7985,2991155,"Danuel House Jr.","F",1610612745,2021,1.21608576250778,0.0337801600696606,36,2.76997312571217,-0.369499075950604,-0.0846347683267689,0.439024390243902,-0.0846347683267689,-0.37018651668622,-0.0847922284969941,-0.0847922284969941,"1993-06-07","2021-10-01",28,28
"7986",7986,2991155,"Danuel House Jr.","F",1610612762,2022,1.15309322464508,0.0240227755134392,48,1.96986759210202,-0.390253512915283,-0.350544502847517,0.585365853658537,-0.350544502847517,-0.390900163753011,-0.351125355777537,-0.351125355777537,"1993-06-07","2022-10-01",29,36
"7987",7987,2991155,"Danuel House Jr.","F",1610612755,2023,1.09951100552737,0.0174525556432916,63,1.43110956274991,-0.525668759010371,-0.642870723898907,0.768292682926829,-0.642870723898907,-0.526643122699166,-0.644062329599683,-0.644062329599683,"1993-06-07","2023-10-01",30,53
"7988",7988,2991155,"Danuel House Jr.","F",1610612755,2024,0.500778373698019,0.0147287756970006,34,1.20775960715405,-0.700638587576546,-0.663130144629533,0.414634146341463,-0.663130144629532,-0.701847628316348,-0.664274459794104,-0.664274459794104,"1993-06-07","2024-10-01",31,26
"7989",7989,2991178,"AJ Hammons","C",1610612742,2017,0.144629941708948,0.00657408825949762,22,0.539075237278805,-1.06666581260272,-1.19986680469958,0.268292682926829,-1.19986680469958,-1.06887194900839,-1.20234843466138,-1.20234843466138,"1992-08-27","2017-10-01",25,16
"7990",7990,2991184,"Sam Dekker","F",1610612745,2016,0.0121212121212121,0.00404040404040404,3,0.331313131313131,-1.00530802176464,-1.11426161271751,0.0365853658536585,-1.11426161271751,-1.00742223655365,-1.11660496254605,-1.11660496254605,"1994-05-06","2016-10-01",22,3
"7991",7991,2991184,"Sam Dekker","F",1610612745,2017,2.53121653380304,0.0312495868370746,81,2.56246612064012,-0.0302469409978605,-0.219517704535606,0.98780487804878,-0.219517704535606,-0.0303094993707893,-0.219971723023816,-0.219971723023816,"1994-05-06","2017-10-01",23,83
"7992",7992,2991184,"Sam Dekker","F",1610612746,2018,1.0597720488593,0.0145174253268398,73,1.19042887680086,-0.378137626068999,-0.564986362387442,0.890243902439024,-0.564986362387443,-0.378839832107565,-0.566035548736604,-0.566035548736604,"1994-05-06","2018-10-01",24,68
"7993",7993,2991184,"Sam Dekker","F",1610612764,2019,1.32092757516216,0.0281048420247269,47,2.30459704602761,-0.407353321379361,-0.280352560213232,0.573170731707317,-0.280352560213232,-0.408122639007813,-0.280882027276428,-0.280882027276428,"1994-05-06","2019-10-01",25,36
"7994",7994,2991184,"Sam Dekker","F",1610612761,2022,0,0,1,0,-0.907448087674546,-1.17600900427354,0.0121951219512195,-1.17600900427354,-0.90895173093891,-1.17795765350441,-1.17795765350441,"1994-05-06","2022-10-01",28,1
"7995",7995,2991227,"Cleanthony Early","F",1610612752,2015,0.707512325777228,0.0181413416865956,39,1.48759001830084,-0.756749146567297,-0.633642627131851,0.475609756097561,-0.633642627131851,-0.758295111705858,-0.634937097586553,-0.634937097586553,"1991-04-17","2015-10-01",24,30
"7996",7996,2991227,"Cleanthony Early","F",1610612752,2016,0.0498433319859554,0.0029319607050562,17,0.240420777814608,-0.990966300708191,-1.15050165473006,0.207317073170732,-1.15050165473006,-0.99305035411571,-1.15292121924218,-1.15292121924218,"1991-04-17","2016-10-01",25,14
"7997",7997,2991230,"Fred VanVleet","G",1610612761,2017,0.470820736474404,0.0107004712835092,44,0.877438645247754,-0.824490010107805,-0.909761182793987,0.536585365853659,-0.909761182793987,-0.826195265311367,-0.911642800487276,-0.911642800487276,"1994-02-25","2017-10-01",23,32
"7998",7998,2991230,"Fred VanVleet","G",1610612761,2018,2.59422362532991,0.0316368734796331,82,2.59422362532991,0.442976712221586,0.165981119928485,1,0.165981119928485,0.443799325209084,0.166289348828934,0.166289348828935,"1994-02-25","2018-10-01",24,85
"7999",7999,2991230,"Fred VanVleet","G",1610612761,2019,4.11435457367201,0.0467540292462729,88,3.83383039819438,0.724536252498223,0.387100814799006,1.07317073170732,0.387100814799005,0.725904594137398,0.387831884033459,0.387831884033459,"1994-02-25","2019-10-01",25,93
"8000",8000,2991230,"Fred VanVleet","G",1610612761,2020,5.6555988988742,0.0870092138288338,65,7.13475553396437,1.65938513353655,1.67498039769959,0.792682926829268,1.67498039769959,1.66252493792137,1.67814971065226,1.67814971065226,"1994-02-25","2020-10-01",26,56
"8001",8001,2991230,"Fred VanVleet","G",1610612761,2021,4.43069741348307,0.0852057194900591,52,6.98686899818485,1.09911167372583,1.56514341072277,0.634146341463415,1.56514341072277,1.10115653442154,1.56805530795781,1.56805530795781,"1994-02-25","2021-10-01",27,40
"8002",8002,2991230,"Fred VanVleet","G",1610612761,2022,6.244380921772,0.0904982742285797,69,7.42085848674354,1.80483623508241,1.88796550597351,0.841463414634146,1.88796550597351,1.80782685227035,1.89109386852666,1.89109386852666,"1994-02-25","2022-10-01",28,62
"8003",8003,2991230,"Fred VanVleet","G",1610612761,2023,5.91845456274806,0.0857747038079429,69,7.03352571225132,1.47008730543746,1.51845873221967,0.841463414634146,1.51845873221967,1.47281221473675,1.52127330133045,1.52127330133045,"1994-02-25","2023-10-01",29,62
"8004",8004,2991230,"Fred VanVleet","G",1610612745,2024,6.51059845360576,0.0891862801863803,73,7.31327497528319,1.77413565296912,1.79978214482073,0.890243902439024,1.79978214482073,1.77719714903915,1.80288789716501,1.80288789716501,"1994-02-25","2024-10-01",30,68
"8005",8005,2991235,"Steven Adams","C",1610612760,2014,1.60745341613028,0.0162369031932352,99,1.33142606184529,-0.420110036153004,-0.720816198124398,1.20731707317073,-0.720816198124398,-0.421010594605847,-0.722361357878521,-0.722361357878521,"1993-07-20","2014-10-01",21,99
"8006",8006,2991235,"Steven Adams","C",1610612760,2015,2.98106140689908,0.0425865915271297,70,3.49210050522463,-0.0549105910480538,-0.0623930193789733,0.853658536585366,-0.0623930193789733,-0.0550227680619073,-0.062520482268475,-0.0625204822684752,"1993-07-20","2015-10-01",22,64
"8007",8007,2991235,"Steven Adams","C",1610612760,2016,4.93212784010292,0.050327835103091,98,4.12688247845347,0.723785596163752,0.217286814708333,1.19512195121951,0.217286814708333,0.725307754724462,0.217743780123079,0.217743780123079,"1993-07-20","2016-10-01",23,99
"8008",8008,2991235,"Steven Adams","C",1610612760,2017,5.24023315180149,0.0616498017858999,85,5.05528374644379,0.766227431137312,0.534028454980389,1.03658536585366,0.534028454980389,0.767812184497621,0.535132961754931,0.535132961754931,"1993-07-20","2017-10-01",24,89
"8009",8009,2991235,"Steven Adams","C",1610612760,2018,4.60636490453436,0.0561751817626141,82,4.60636490453436,1.1216284570592,0.87155180652135,1,0.87155180652135,1.1237113343538,0.873170288521738,0.873170288521738,"1993-07-20","2018-10-01",25,85
"8010",8010,2991235,"Steven Adams","C",1610612760,2019,6.47417451031073,0.0761667589448321,85,6.24567423347623,1.07221867415568,0.857205976436151,1.03658536585366,0.857205976436151,1.0742436404056,0.858824874906535,0.858824874906535,"1993-07-20","2019-10-01",26,89
"8011",8011,2991235,"Steven Adams","C",1610612760,2020,5.30706797088614,0.0758152567269448,70,6.21685105160947,1.08553905356979,0.872225774988761,0.853658536585366,0.872225774988761,1.08759305550786,0.87387615636046,0.87387615636046,"1993-07-20","2020-10-01",27,64
"8012",8012,2991235,"Steven Adams","C",1610612740,2021,3.13823958065049,0.0541075789767326,58,4.43682147609208,0.201549792424228,0.248220965485264,0.707317073170732,0.248220965485264,0.201924769106405,0.248682772331924,0.248682772331924,"1993-07-20","2021-10-01",28,49
"8013",8013,2991235,"Steven Adams","C",1610612763,2022,4.88864566055039,0.058899345307836,83,4.82974631524255,0.754304466450358,0.427307969084888,1.01219512195122,0.427307969084888,0.755554350433434,0.428016019229299,0.428016019229299,"1993-07-20","2022-10-01",29,86
"8014",8014,2991235,"Steven Adams","C",1610612763,2023,2.65564015666351,0.0632295275396074,42,5.18482125824781,-0.034692345595825,0.597011250186298,0.51219512195122,0.597011250186298,-0.034756650276764,0.598117852155718,0.598117852155718,"1993-07-20","2023-10-01",30,34
"8015",8015,2991255,"Michael Frazier II","G",1610612745,2020,-0.0507294112147405,-0.00298408301263179,17,-0.244694807035807,-1.01089924362886,-1.35857068954889,0.207317073170732,-1.35857068954889,-1.01281201590434,-1.36114130810026,-1.36114130810026,"1994-03-08","2020-10-01",26,14
"8016",8016,2991274,"Shaquille Harrison","G",1610612756,2018,0.614049601297584,0.0266978087520689,23,2.18922031766965,-0.629926868546608,-0.0601451984198219,0.280487804878049,-0.0601451984198219,-0.631096650182852,-0.0602568887637854,-0.0602568887637853,"1993-10-06","2018-10-01",24,18
"8017",8017,2991274,"Shaquille Harrison","G",1610612741,2019,2.29056716561787,0.0313776324057243,73,2.57296585726939,-0.0241984899620315,-0.157098906652037,0.890243902439024,-0.157098906652037,-0.0242441906447869,-0.157395599846752,-0.157395599846752,"1993-10-06","2019-10-01",25,68
"8018",8018,2991274,"Shaquille Harrison","G",1610612741,2020,1.05756445629704,0.0245945222394661,43,2.01675082363622,-0.492271565916641,-0.428933584524529,0.524390243902439,-0.428933584524529,-0.493203017205404,-0.429745190897437,-0.429745190897437,"1993-10-06","2020-10-01",26,32
"8019",8019,2991274,"Shaquille Harrison","G",1610612743,2021,0.363647451734095,0.00845691748218825,43,0.693467233539436,-0.867562736549646,-1.0171498617704,0.524390243902439,-1.0171498617704,-0.869176808152592,-1.01904223524227,-1.01904223524227,"1993-10-06","2021-10-01",27,32
"8020",8020,2991274,"Shaquille Harrison","G",1610612751,2022,0.0182926829268293,0.00914634146341463,2,0.75,-0.920752731085007,-0.881281465522404,0.024390243902439,-0.881281465522404,-0.922278420169645,-0.882741750642446,-0.882741750642446,"1993-10-06","2022-10-01",28,2
"8021",8021,2991274,"Shaquille Harrison","G",1610612747,2023,0.352152518338173,0.0270886552567825,13,2.22126973105617,-0.85334472856086,-0.381207997433663,0.158536585365854,-0.381207997433663,-0.854926462501259,-0.381914593030626,-0.381914593030626,"1993-10-06","2023-10-01",29,11
"8022",8022,2991274,"Shaquille Harrison","G",1610612763,2024,0.0195095852423439,0.00487739631058597,4,0.399946497468049,-0.875934046092989,-0.976684803079484,0.0487804878048781,-0.976684803079484,-0.87744558137792,-0.978370196573087,-0.978370196573087,"1993-10-06","2024-10-01",30,4
"8023",8023,2991280,"Nerlens Noel","C",1610612755,2015,5.21131095757274,0.0694841461009699,75,5.69769998027953,0.782866233083805,0.786264879083557,0.914634146341463,0.786264879083556,0.784465552898032,0.787871142002058,0.787871142002057,"1994-04-10","2015-10-01",21,71
"8024",8024,2991280,"Nerlens Noel","C",1610612755,2016,4.56371160232717,0.0681150985421965,67,5.58543808046012,0.577518354710967,0.824294593922382,0.817073170731707,0.824294593922382,0.578732905694365,0.826028128106174,0.826028128106174,"1994-04-10","2016-10-01",22,60
"8025",8025,2991280,"Nerlens Noel","C",1610612742,2017,2.7710632814319,0.0543345741457236,51,4.45543507994933,-0.121935282176601,0.30373023972983,0.621951219512195,0.30373023972983,-0.122187475377101,0.304358431175971,0.304358431175971,"1994-04-10","2017-10-01",23,42
"8026",8026,2991280,"Nerlens Noel","C",1610612742,2018,0.827975826434057,0.0285508905666916,29,2.34117302646871,-0.69229149663106,-0.217040065629406,0.353658536585366,-0.217040065629406,-0.693577090118373,-0.217443111595184,-0.217443111595184,"1994-04-10","2018-10-01",24,22
"8027",8027,2991280,"Nerlens Noel","C",1610612760,2019,2.4845597746529,0.0302995094469866,82,2.4845597746529,-0.263039907672867,-0.533790809099114,1,-0.533790809099114,-0.263536678479286,-0.534798913508218,-0.534798913508218,"1994-04-10","2019-10-01",25,85
"8028",8028,2991280,"Nerlens Noel","C",1610612760,2020,3.01185133689816,0.0442919314249729,68,3.63193837684778,0.118529222467308,-0.120476501851736,0.829268292682927,-0.120476501851736,0.118753497450199,-0.12070446137791,-0.12070446137791,"1994-04-10","2020-10-01",26,61
"8029",8029,2991280,"Nerlens Noel","C",1610612752,2021,2.78383464956232,0.0403454297038018,69,3.30832523571174,0.0581543499556988,-0.174424084847501,0.841463414634146,-0.174424084847501,0.0582625441886883,-0.174748595053347,-0.174748595053347,"1994-04-10","2021-10-01",27,63
"8030",8030,2991280,"Nerlens Noel","C",1610612752,2022,0.798425144303528,0.0319370057721411,25,2.61883447331557,-0.714612677628767,-0.363737736544457,0.304878048780488,-0.363737736544457,-0.715796792239774,-0.364340450688637,-0.364340450688637,"1994-04-10","2022-10-01",28,19
"8031",8031,2991280,"Nerlens Noel","C",1610612751,2023,0.165814096879241,0.00975377040466126,17,0.799809173182223,-0.910308222475099,-1.03010164477644,0.207317073170732,-1.03010164477644,-0.911995542222351,-1.03201100998263,-1.03201100998263,"1994-04-10","2023-10-01",29,12
