"","X","athlete_display_name","athlete_id","position","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"1488",1488,"Briann January",860,"G",2015,2.35285863924754,0.0588214659811885,40,2.58814450317229,1.14547100641304,0.579807526459622,0.909090909090909,0.579807526459622,1.14547100641304,0.579807526459622,0.579807526459622,"1987-01-11","2015-05-01",28,88
"1489",1489,"Briann January",860,"G",2016,1.89017933666249,0.0630059778887496,30,2.77226302710498,0.659004744393994,0.881489923055763,0.681818181818182,0.881489923055763,0.659004744393994,0.881489923055763,0.881489923055763,"1987-01-11","2016-05-01",29,37
"1490",1490,"Briann January",860,"G",2017,1.06911600900241,0.0427646403600965,25,1.88164417584425,-0.297911109503385,-0.0498499061578279,0.568181818181818,-0.0498499061578278,-0.297911109503385,-0.0498499061578279,-0.0498499061578279,"1987-01-11","2017-05-01",30,26
"1491",1491,"Briann January",860,"G",2018,1.61406183987637,0.0403515459969093,40,1.77546802386401,0.269874835834969,0.0584854593003262,0.909090909090909,0.0584854593003261,0.269874835834969,0.0584854593003262,0.0584854593003261,"1987-01-11","2018-05-01",31,88
"1492",1492,"Briann January",860,"G",2019,1.09831887821003,0.0332823902487888,33,1.46442517094671,-0.206586153452269,-0.228922202682476,0.75,-0.228922202682476,-0.206586153452269,-0.228922202682476,-0.228922202682476,"1987-01-11","2019-05-01",32,49
"1493",1493,"Briann January",860,"G",2020,0.589589322031911,0.0294794661015956,20,1.2970965084702,-0.583122599530695,-0.616120007464674,0.454545454545455,-0.616120007464674,-0.583122599530695,-0.616120007464674,-0.616120007464674,"1987-01-11","2020-05-01",33,18
"1494",1494,"Briann January",860,"G",2021,1.44297028267865,0.0437263722023835,33,1.92396037690487,0.0684814751305435,0.0241500552186373,0.75,0.0241500552186373,0.0684814751305435,0.0241500552186373,0.0241500552186373,"1987-01-11","2021-05-01",34,49
"1495",1495,"Briann January",860,"G",2022,0.6126613846375,0.0145871758247024,42,0.641835736286905,-0.596171662866476,-0.841774745383942,0.954545454545455,-0.841774745383942,-0.596171662866476,-0.841774745383943,-0.841774745383943,"1987-01-11","2022-05-01",35,93
"1496",1496,"Christina Wirth",861,NA,2009,0.0971731524884671,0.0044169614767485,22,0.194346304976934,-0.772779911279965,-0.71256315605723,0.5,-0.71256315605723,-0.772779911279965,-0.71256315605723,-0.71256315605723,"1987-04-18","2009-05-01",22,39
"1497",1497,"Rashanda McCants",863,NA,2009,0.195361185204473,0.00574591721189626,34,0.252820357323436,-0.595214313065621,-0.653493000816493,0.772727272727273,-0.653493000816494,-0.595214313065621,-0.653493000816494,-0.653493000816494,"1986-11-17","2009-05-01",22,86
"1498",1498,"Rashanda McCants",863,NA,2010,0.445022162101484,0.0193487896565863,23,0.851346744889796,0.0909476299790209,0.457178913611608,0.522727272727273,0.457178913611608,0.0909476299790209,0.457178913611608,0.457178913611608,"1986-11-17","2010-05-01",23,42
"1499",1499,"Quanitra Hollingsworth",864,"C",2009,0.667100842544901,0.0196206130160265,34,0.863306972705166,-0.623460252283757,-0.661992981669121,0.772727272727273,-0.661992981669121,-0.623460252283757,-0.661992981669121,-0.661992981669121,"1988-11-15","2009-05-01",20,61
"1500",1500,"Quanitra Hollingsworth",864,"C",2010,-0.00861737024760234,-0.000359057093650098,24,-0.0157985121206043,-0.969114431284505,-1.10590393817252,0.545454545454545,-1.10590393817252,-0.969114431284505,-1.10590393817252,-1.10590393817252,"1988-11-15","2010-05-01",21,26
"1501",1501,"Quanitra Hollingsworth",864,"C",2011,0.886410260962456,0.0260708900283075,34,1.14711916124553,-0.589615747137526,-0.558929694196625,0.772727272727273,-0.558929694196625,-0.589615747137526,-0.558929694196625,-0.558929694196625,"1988-11-15","2011-05-01",22,61
"1502",1502,"Quanitra Hollingsworth",864,"C",2013,0.0682254979038464,0.00758061087820516,9,0.333546878641027,-0.908861732368393,-0.824540371233788,0.204545454545455,-0.824540371233788,-0.908861732368393,-0.824540371233788,-0.824540371233788,"1988-11-15","2013-05-01",24,7
"1503",1503,"Quanitra Hollingsworth",864,"C",2015,0.469229338839462,0.0173788644014616,27,0.764670033664309,-0.626232264092702,-0.560642207913704,0.613636363636364,-0.560642207913704,-0.626232264092702,-0.560642207913704,-0.560642207913704,"1988-11-15","2015-05-01",26,33
"1504",1504,"Renee Montgomery",865,"G",2009,1.63621343146324,0.0481239244548013,34,2.11745267601126,-0.268638110623662,-0.28737557026969,0.772727272727273,-0.28737557026969,-0.268638110623662,-0.28737557026969,-0.28737557026969,"1986-12-02","2009-05-01",22,56
"1505",1505,"Renee Montgomery",865,"G",2010,2.46751287697314,0.0705003679135183,35,3.1020161881948,0.66755143992885,0.665013736167379,0.795454545454545,0.665013736167379,0.66755143992885,0.665013736167379,0.665013736167379,"1986-12-02","2010-05-01",23,64
"1506",1506,"Renee Montgomery",865,"G",2011,3.23212723362258,0.0873547900979076,37,3.84361076430793,1.15642792219471,1.24247797370478,0.840909090909091,1.24247797370478,1.15642792219471,1.24247797370478,1.24247797370478,"1986-12-02","2011-05-01",24,76
"1507",1507,"Renee Montgomery",865,"G",2012,1.98087170745976,0.0521282028278885,38,2.29364092442709,0.435472114461758,0.299623307459773,0.863636363636364,0.299623307459773,0.435472114461758,0.299623307459773,0.299623307459773,"1986-12-02","2012-05-01",25,81
"1508",1508,"Renee Montgomery",865,"G",2013,1.00369940609092,0.0436391046126486,23,1.92012060295654,-0.267093895945772,0.0413678585796915,0.522727272727273,0.0413678585796915,-0.267093895945772,0.0413678585796914,0.0413678585796915,"1986-12-02","2013-05-01",26,23
"1509",1509,"Renee Montgomery",865,"G",2014,1.11552725760394,0.0338038562910285,33,1.48736967680525,-0.148059302906089,-0.109934300427966,0.75,-0.109934300427966,-0.148059302906089,-0.109934300427966,-0.109934300427966,"1986-12-02","2014-05-01",27,49
"1510",1510,"Renee Montgomery",865,"G",2015,1.47061900598013,0.032680422355114,45,1.43793858362502,0.23690163000818,-0.280036841068604,1.02272727272727,-0.280036841068604,0.23690163000818,-0.280036841068604,-0.280036841068604,"1986-12-02","2015-05-01",28,98
"1511",1511,"Renee Montgomery",865,"G",2016,1.40778195777603,0.0335186180422865,42,1.47481919386061,0.196695248785706,-0.144579413389924,0.954545454545455,-0.144579413389924,0.196695248785706,-0.144579413389924,-0.144579413389924,"1986-12-02","2016-05-01",29,93
"1512",1512,"Renee Montgomery",865,"G",2017,1.9967818485645,0.0475424249658215,42,2.09186669849615,0.527854280812201,0.0926414520834117,0.954545454545455,0.0926414520834118,0.527854280812202,0.0926414520834116,0.0926414520834118,"1986-12-02","2017-05-01",30,93
"1513",1513,"Renee Montgomery",865,"G",2018,2.35577175060305,0.0604044038616167,39,2.65779376991114,0.895972385985168,0.692721501168852,0.886363636363636,0.692721501168853,0.895972385985168,0.692721501168852,0.692721501168853,"1986-12-02","2018-05-01",31,85
"1514",1514,"Renee Montgomery",865,"G",2019,1.93881239197984,0.05702389388176,34,2.50905133079744,0.533032261381831,0.569995251765262,0.772727272727273,0.569995251765262,0.533032261381831,0.569995251765262,0.569995251765262,"1986-12-02","2019-05-01",32,56
"1515",1515,"Jessica Adair",868,"C",2010,0.0670391061452514,0.0670391061452514,1,2.94972067039106,-0.926267728732032,0.293217361043265,0.0227272727272727,0.293217361043265,-0.926267728732032,0.293217361043265,0.293217361043265,"1986-12-19","2010-05-01",23,1
"1516",1516,"Jessica Adair",868,"C",2011,0.864157310623545,0.0227409818585144,38,1.00060320177463,-0.603775965285872,-0.637339428115012,0.863636363636364,-0.637339428115012,-0.603775965285872,-0.637339428115012,-0.637339428115012,"1986-12-19","2011-05-01",24,84
"1517",1517,"Jessica Adair",868,"C",2012,0.0799132301925854,0.00347448826924284,23,0.152877483846685,-0.800998076402291,-0.763038819503927,0.522727272727273,-0.763038819503927,-0.800998076402291,-0.763038819503927,-0.763038819503927,"1986-12-19","2012-05-01",25,23
"1518",1518,"DeWanna Bonner",869,"F",2009,2.75877137076621,0.0613060304614714,45,2.69746534030474,0.527859790111827,0.0740994456920501,1.02272727272727,0.0740994456920499,0.527859790111827,0.07409944569205,0.0740994456920499,"1987-08-21","2009-05-01",21,98
"1519",1519,"DeWanna Bonner",869,"F",2010,2.4585311493013,0.0682925319250361,36,3.00487140470159,0.293511633332984,0.196311950236768,0.818181818181818,0.196311950236768,0.293511633332984,0.196311950236768,0.196311950236768,"1987-08-21","2010-05-01",22,74
"1520",1520,"DeWanna Bonner",869,"F",2011,3.22223807964591,0.08262148922169,39,3.63534552575436,0.993065492986191,0.722191328408988,0.886363636363636,0.722191328408988,0.993065492986191,0.722191328408988,0.722191328408988,"1987-08-21","2011-05-01",23,86
"1521",1521,"DeWanna Bonner",869,"F",2012,3.82296814864679,0.123321553182154,31,5.4261483400148,1.38342957536723,1.78819157171252,0.704545454545455,1.78819157171252,1.38342957536723,1.78819157171252,1.78819157171252,"1987-08-21","2012-05-01",24,44
"1522",1522,"DeWanna Bonner",869,"F",2013,4.24577945006777,0.108866139745328,39,4.79011014879441,1.45136452738808,1.18155936492516,0.886363636363636,1.18155936492516,1.45136452738808,1.18155936492516,1.18155936492516,"1987-08-21","2013-05-01",25,86
"1523",1523,"DeWanna Bonner",869,"F",2014,3.33387439411638,0.0793779617646758,42,3.49263031764573,1.08849847199718,0.743369986448634,0.954545454545455,0.743369986448634,1.08849847199718,0.743369986448634,0.743369986448634,"1987-08-21","2014-05-01",26,92
"1524",1524,"DeWanna Bonner",869,"F",2015,4.45327993452824,0.117191577224427,38,5.15642939787481,1.93017145187653,1.61694138067003,0.863636363636364,1.61694138067003,1.93017145187653,1.61694138067003,1.61694138067003,"1987-08-21","2015-05-01",27,82
"1525",1525,"DeWanna Bonner",869,"F",2016,3.60163912385348,0.0923497211244482,39,4.06338772947572,1.33748140680037,1.09644470586768,0.886363636363636,1.09644470586768,1.33748140680037,1.09644470586768,1.09644470586768,"1987-08-21","2016-05-01",28,86
"1526",1526,"DeWanna Bonner",869,"F",2018,5.55584472086123,0.132282017163363,42,5.82040875518796,2.67015762696478,2.13956654051146,0.954545454545455,2.13956654051146,2.67015762696478,2.13956654051146,2.13956654051146,"1987-08-21","2018-05-01",30,92
"1527",1527,"DeWanna Bonner",869,"F",2019,4.72576692805942,0.131271303557206,36,5.77593735651706,2.19460874591035,2.17938081634067,0.818181818181818,2.17938081634067,2.19460874591035,2.17938081634067,2.17938081634067,"1987-08-21","2019-05-01",31,74
"1528",1528,"DeWanna Bonner",869,"F",2020,4.11667323862861,0.141954249607883,29,6.24598698274685,2.4987186298744,2.02874788079599,0.659090909090909,2.02874788079599,2.4987186298744,2.02874788079599,2.02874788079599,"1987-08-21","2020-05-01",32,38
"1529",1529,"DeWanna Bonner",869,"F",2021,4.3762843339737,0.115165377209834,38,5.0672765972327,2.26537645198526,1.68598566678716,0.863636363636364,1.68598566678716,2.26537645198526,1.68598566678716,1.68598566678716,"1987-08-21","2021-05-01",33,82
"1530",1530,"DeWanna Bonner",869,"F",2022,4.00675273458435,0.08903894965743,45,3.91771378492692,1.38710370459117,1.09865009261894,1.02272727272727,1.09865009261894,1.38710370459117,1.09865009261894,1.09865009261894,"1987-08-21","2022-05-01",34,98
"1531",1531,"DeWanna Bonner",869,"F",2023,5.41235501194994,0.11275739608229,48,4.96132542762078,1.7110077878193,1.3704154035988,1.09090909090909,1.3704154035988,1.7110077878193,1.3704154035988,1.3704154035988,"1987-08-21","2023-05-01",35,98
"1532",1532,"DeWanna Bonner",869,"F",2024,5.05832700547799,0.105381812614125,48,4.63679975502149,1.69492640939956,1.43282774441475,1.09090909090909,1.43282774441475,1.69492640939956,1.43282774441475,1.43282774441475,"1987-08-21","2024-05-01",36,98
"1533",1533,"Shalee Lehning",871,NA,2009,1.28605315411424,0.037825092768066,34,1.6643040817949,1.37721925719649,0.772379833004497,0.772727272727273,0.772379833004497,1.37721925719649,0.772379833004497,0.772379833004497,"1986-10-27","2009-05-01",22,86
"1534",1534,"Shalee Lehning",871,NA,2010,1.64889864386047,0.0412224660965117,40,1.81378850824651,2.38199013578324,1.88776325792913,0.909090909090909,1.88776325792913,2.38199013578324,1.88776325792913,1.88776325792913,"1986-10-27","2010-05-01",23,98
"1535",1535,"Shalee Lehning",871,NA,2011,0.349637124061356,0.0194242846700753,18,0.854668525483315,0.0461762378379216,0.5643453186606,0.409090909090909,0.5643453186606,0.0461762378379217,0.5643453186606,0.5643453186606,"1986-10-27","2011-05-01",24,27
"1536",1536,"Angel McCoughtry",872,"F",2009,2.59869044684864,0.0721858457457956,36,3.176177212815,0.420181630966188,0.339821022718903,0.818181818181818,0.339821022718903,0.420181630966188,0.339821022718903,0.339821022718903,"1986-09-10","2009-05-01",22,74
"1537",1537,"Angel McCoughtry",872,"F",2010,4.13818501516343,0.0985282146467483,42,4.33524144445692,1.34801078748914,0.898463034998654,0.954545454545455,0.898463034998654,1.34801078748914,0.898463034998654,0.898463034998654,"1986-09-10","2010-05-01",23,93
"1538",1538,"Angel McCoughtry",872,"F",2011,4.45075084726935,0.105970258268318,42,4.66269136380599,1.85309081851811,1.32693667908516,0.954545454545455,1.32693667908516,1.85309081851811,1.32693667908516,1.32693667908516,"1986-09-10","2011-05-01",24,93
"1539",1539,"Angel McCoughtry",872,"F",2012,3.36629921254585,0.124677748612809,27,5.4858209389636,1.0752650366122,1.82313605206055,0.613636363636364,1.82313605206055,1.0752650366122,1.82313605206055,1.82313605206055,"1986-09-10","2012-05-01",25,32
"1540",1540,"Angel McCoughtry",872,"F",2013,4.9288732598986,0.117354125235681,42,5.16358151036996,1.84808812749005,1.35931808151742,0.954545454545455,1.35931808151742,1.84808812749005,1.35931808151742,1.35931808151742,"1986-09-10","2013-05-01",26,93
"1541",1541,"Angel McCoughtry",872,"F",2014,3.65242017830183,0.104354862237195,35,4.59161393843659,1.28770619280544,1.31678956981956,0.795454545454545,1.31678956981956,1.28770619280544,1.31678956981956,1.31678956981956,"1986-09-10","2014-05-01",27,68
"1542",1542,"Angel McCoughtry",872,"F",2015,3.60556923763501,0.103016263932429,35,4.53271561302687,1.35536557763965,1.27768425854743,0.795454545454545,1.27768425854743,1.35536557763965,1.27768425854743,1.27768425854743,"1986-09-10","2015-05-01",28,68
"1543",1543,"Angel McCoughtry",872,"F",2016,3.96241432607554,0.113211837887872,35,4.98132086706639,1.5672080841981,1.58489901804162,0.795454545454545,1.58489901804162,1.5672080841981,1.58489901804162,1.58489901804162,"1986-09-10","2016-05-01",29,68
"1544",1544,"Angel McCoughtry",872,"F",2018,3.08377046642872,0.102792348880957,30,4.52286335076213,1.04419406641143,1.41120154601364,0.681818181818182,1.41120154601364,1.04419406641143,1.41120154601364,1.41120154601364,"1986-09-10","2018-05-01",31,41
"1545",1545,"Angel McCoughtry",872,"F",2019,0,0,1,0,-1.00826873475907,-1.11969370038116,0.0227272727272727,-1.11969370038116,-1.00826873475907,-1.11969370038116,-1.11969370038116,"1986-09-10","2019-05-01",32,1
"1546",1546,"Angel McCoughtry",872,"F",2020,2.63258243820114,0.0877527479400379,30,3.86112090936167,1.26143265291481,0.8331148056358,0.681818181818182,0.8331148056358,1.26143265291481,0.8331148056358,0.8331148056358,"1986-09-10","2020-05-01",33,41
"1547",1547,"Angel McCoughtry",872,"F",2021,-0.0072202166064982,-0.0072202166064982,1,-0.317689530685921,-0.933671670212014,-1.32159601941735,0.0227272727272727,-1.32159601941735,-0.933671670212014,-1.32159601941735,-1.32159601941735,"1986-09-10","2021-05-01",34,1
"1548",1548,"Angel McCoughtry",872,"F",2022,0.0977080382114707,0.0488540191057353,2,2.14957684065236,-0.852820115865518,0.0597691836772736,0.0454545454545455,0.0597691836772736,-0.852820115865518,0.0597691836772736,0.0597691836772736,"1986-09-10","2022-05-01",35,2
"1549",1549,"Megan Frazee",875,"F",2009,0.750420372094771,0.0258765645549921,29,1.13856884041965,-0.823054067473088,-0.791206932023134,0.659090909090909,-0.791206932023134,-0.823054067473088,-0.791206932023134,-0.791206932023134,"1987-03-29","2009-05-01",22,39
"1550",1550,"Megan Frazee",875,"F",2010,0.119134648858613,0.0119134648858613,10,0.524192454977899,-1.1751788398,-1.11295642130202,0.227272727272727,-1.11295642130202,-1.1751788398,-1.11295642130202,-1.11295642130202,"1987-03-29","2010-05-01",23,7
"1551",1551,"Lindsay Wisdom-Hylton",876,"F",2009,0.506321073004861,0.0163329378388665,31,0.718649264910125,-0.987247042697769,-1.02429430302091,0.704545454545455,-1.02429430302091,-0.987247042697769,-1.02429430302091,-1.02429430302091,"1986-05-26","2009-05-01",22,44
"1552",1552,"Lindsay Wisdom-Hylton",876,"F",2010,1.10791935009769,0.0325858632381675,34,1.43377798247937,-0.554412471031525,-0.632889638577177,0.772727272727273,-0.632889638577177,-0.554412471031525,-0.632889638577177,-0.632889638577177,"1986-05-26","2010-05-01",23,60
"1553",1553,"Lindsay Wisdom-Hylton",876,"F",2011,0.316006974768216,0.0108967922333868,29,0.479458858269018,-1.0414533316562,-1.13551589999833,0.659090909090909,-1.13551589999833,-1.0414533316562,-1.13551589999833,-1.13551589999833,"1986-05-26","2011-05-01",24,39
"1554",1554,"Lindsay Wisdom-Hylton",876,"F",2012,1.05335004824265,0.0309808837718427,34,1.36315888596108,-0.485535044223129,-0.591109106195747,0.772727272727273,-0.591109106195747,-0.485535044223129,-0.591109106195747,-0.591109106195747,"1986-05-26","2012-05-01",25,61
"1555",1555,"Erin Perperoglou",878,NA,2009,0.394636470003208,0.0106658505406273,37,0.469297423787599,-0.234840098654323,-0.434809099000981,0.840909090909091,-0.434809099000981,-0.234840098654323,-0.434809099000981,-0.434809099000981,"1979-06-05","2009-05-01",29,96
"1556",1556,"Katie Mattera",879,NA,2009,0.107513594889228,0.00716757299261517,15,0.315373211675068,-0.754080006720286,-0.590302462979189,0.340909090909091,-0.590302462979189,-0.754080006720285,-0.590302462979189,-0.590302462979189,"1982-11-17","2009-05-01",26,23
"1557",1557,"Monica Wright",881,"G",2010,0.870462331958064,0.0256018332928842,34,1.12648066488691,-0.595450794719683,-0.722878064582859,0.772727272727273,-0.722878064582858,-0.595450794719683,-0.722878064582858,-0.722878064582858,"1988-07-15","2010-05-01",21,56
